module,file,line_number,line_content
lldb,./llvm-project/lldb/unittests/Utility/RangeTest.cpp,183,// FIXME: This is probably not intended.
lldb,./llvm-project/lldb/unittests/Utility/VMRangeTest.cpp,149,// TODO: Implement and test ContainsRange with values that span multiple
lldb,./llvm-project/lldb/examples/darwin/heap_find/heap/heap_find.cpp,306,// TODO: find out if class list has changed and update if needed
mlir,./llvm-project/mlir/tools/mlir-src-sharder/mlir-src-sharder.cpp,43,"// FIXME: This is necessary because we link in TableGen, which defines its"
mlir,./llvm-project/mlir/tools/mlir-opt/mlir-opt.cpp,332,// TODO: Remove this and the corresponding MLIRToLLVMIRTranslationRegistration
mlir,./llvm-project/mlir/tools/mlir-tblgen/OmpOpGen.cpp,230,// TODO: Obtain the rank from ranked types.
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDocGen.cpp,136,// TODO: We should link to the trait/documentation of it. That also means we
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDocGen.cpp,479,// TODO: Add link between use and def for types
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDocGen.cpp,584,"// TODO: The sorting order could be revised, currently attempting to sort of"
mlir,./llvm-project/mlir/tools/mlir-tblgen/RewriterGen.cpp,368,// TODO: Verify the constants here
mlir,./llvm-project/mlir/tools/mlir-tblgen/RewriterGen.cpp,660,"// TODO: Operand is a Value, check if we should remove `getDefiningOp()`."
mlir,./llvm-project/mlir/tools/mlir-tblgen/RewriterGen.cpp,905,// TODO: This should use getter method to avoid duplication.
mlir,./llvm-project/mlir/tools/mlir-tblgen/RewriterGen.cpp,940,// FIXME: This could be improved as some null dereferences could slip
mlir,./llvm-project/mlir/tools/mlir-tblgen/RewriterGen.cpp,1032,// TODO: we should be able to emit equality checks early
mlir,./llvm-project/mlir/tools/mlir-tblgen/RewriterGen.cpp,1073,// TODO: replace formatv arguments with the exact specified
mlir,./llvm-project/mlir/tools/mlir-tblgen/RewriterGen.cpp,1175,// TODO: capture ops with consistent numbering so that it can be
mlir,./llvm-project/mlir/tools/mlir-tblgen/RewriterGen.cpp,1282,// TODO: Revisit the need for materializing a vector.
mlir,./llvm-project/mlir/tools/mlir-tblgen/RewriterGen.cpp,1631,// FIXME: This does not yet check for variable/leaf case.
mlir,./llvm-project/mlir/tools/mlir-tblgen/RewriterGen.cpp,1632,// FIXME: Change so that native code call can be handled.
mlir,./llvm-project/mlir/tools/mlir-tblgen/RewriterGen.cpp,1855,// TODO: Refactor out into map to avoid recomputing these.
mlir,./llvm-project/mlir/tools/mlir-tblgen/RewriterGen.cpp,1970,// TODO: Use better location
mlir,./llvm-project/mlir/tools/mlir-tblgen/PassGen.cpp,375,// TODO: Drop old pass declarations.
mlir,./llvm-project/mlir/tools/mlir-tblgen/PassGen.cpp,428,// TODO: Drop old pass declarations.
mlir,./llvm-project/mlir/tools/mlir-tblgen/PassGen.cpp,467,// TODO: Drop old pass declarations.
mlir,./llvm-project/mlir/tools/mlir-tblgen/FormatGen.h,597,// FIXME: FormatElement with `std::vector` need to be converted to use
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,809,"// TODO: OpEmitter should not have a Record directly,"
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,934,// TODO: verify the default value is valid (perhaps in debug mode only).
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,1392,"// TODO: this is inefficient, we are recreating the attribute for every"
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,1522,"// Backward compat for now, TODO: Remove at some point."
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,1526,"// Backward compat for now, TODO: Remove at some point."
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,2097,"// TODO: Handle unit attr parameters specially, given that it is treated as"
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,2673,// TODO: Subsume this with general checking if type can be
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,2722,// TODO: Add implementation for VariadicOfVariadic results here
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,3251,// TODO: Expand to handle successors.
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,3322,// TODO: Currently we can't differentiate between optional meaning do not
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,3331,// TODO: Adjust the 'returnType' field of such attributes
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,3364,// TODO: This should have been possible as a cast<NamedAttribute> but
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,3557,"// TODO: The wrapping of optional is different for default or not, so don't"
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,3562,"// TODO: UnitAttr is optional, not wrapped, but needs to be guarded as"
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,4016,// TODO: Some places use the `verifyInvariants` to do operation verification.
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,4295,// TODO: We could also add a flag to allow operations to opt in to this
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,4470,// TODO: update to use native integers.
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp,4700,"// TODO: this is inefficient, we are recreating the attribute for every"
mlir,./llvm-project/mlir/tools/mlir-tblgen/AttrOrTypeFormatGen.cpp,959,"// FIXME: The newline should be `printer.printNewLine()`, i.e., handled by"
mlir,./llvm-project/mlir/tools/mlir-tblgen/BytecodeDialectGen.cpp,248,// TODO: Dedupe readers.
mlir,./llvm-project/mlir/tools/mlir-tblgen/BytecodeDialectGen.cpp,293,// TODO: Emit error in debug.
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpFormatGen.cpp,2359,// TODO: Add a check for optional regions here when ODS supports it.
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpFormatGen.cpp,2866,// TODO: Add hasCppInterface check.
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpFormatGen.cpp,3494,// TODO: FormatElement should have location info attached.
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpFormatGen.cpp,3805,"// TODO: When ODS has proper support for marking ""optional"" regions, add"
mlir,./llvm-project/mlir/tools/mlir-tblgen/OpFormatGen.cpp,3854,// TODO: Operator doesn't expose all necessary functionality via
mlir,./llvm-project/mlir/tools/mlir-runner/mlir-runner.cpp,32,// TODO: Consider removing this linking functionality from the SPIR-V CPU Runner
mlir,./llvm-project/mlir/tools/mlir-linalg-ods-gen/mlir-linalg-ods-yaml-gen.cpp,39,"// TODO: Since this is a schema/part of the contract, it should be moved to"
mlir,./llvm-project/mlir/tools/mlir-linalg-ods-gen/mlir-linalg-ods-yaml-gen.cpp,848,// TODO: Possibly lift into a top-level method.
mlir,./llvm-project/mlir/tools/mlir-linalg-ods-gen/mlir-linalg-ods-yaml-gen.cpp,917,// TODO: Assert that dim and symbol count match the first.
mlir,./llvm-project/mlir/tools/mlir-linalg-ods-gen/mlir-linalg-ods-yaml-gen.cpp,928,// TODO: This needs to be memoized and/or converted to non-parser based
mlir,./llvm-project/mlir/tools/mlir-pdll/mlir-pdll.cpp,120,"// FIXME: This is necessary because we link in TableGen, which defines its"
mlir,./llvm-project/mlir/tools/mlir-rewrite/mlir-rewrite.cpp,283,// TODO: Make these injectable too in non-global way.
mlir,./llvm-project/mlir/tools/mlir-rewrite/mlir-rewrite.cpp,339,// TODO: Could be replaced if this is kept in memory.
mlir,./llvm-project/mlir/test/lib/Analysis/TestMatchReduction.cpp,66,// TODO: Extend it to support more generic cases.
mlir,./llvm-project/mlir/test/lib/Analysis/TestMemRefDependenceCheck.cpp,28,// TODO: Add common surrounding loop depth-wise dependence checks.
mlir,./llvm-project/mlir/test/lib/Analysis/TestMemRefDependenceCheck.cpp,93,"// TODO: Print dependence type (i.e. RAW, etc) and print"
mlir,./llvm-project/mlir/test/lib/Analysis/TestMemRefBoundCheck.cpp,50,// TODO: do this for DMA ops as well.
mlir,./llvm-project/mlir/test/lib/Analysis/DataFlow/TestDenseBackwardDataFlowAnalysis.cpp,73,"// TODO: this isn't ideal for the analysis. When there is no next access, it"
mlir,./llvm-project/mlir/test/lib/IR/TestSlicing.cpp,42,// TODO: Make this default.
mlir,./llvm-project/mlir/test/lib/IR/TestSlicing.cpp,81,// TODO: For now this is just looking for Linalg ops. It can be generalized
mlir,./llvm-project/mlir/test/lib/Transforms/TestInlining.cpp,9,// TODO: This pass is only necessary because the main inlining pass
mlir,./llvm-project/mlir/test/lib/Dialect/Linalg/TestLinalgFusionTransforms.cpp,31,// TODO: support multi-results.
mlir,./llvm-project/mlir/test/lib/Dialect/Linalg/TestLinalgFusionTransforms.cpp,36,// Tile and Fuse for tensors inputs (TODO: all tensor operands).
mlir,./llvm-project/mlir/test/lib/Dialect/Linalg/TestLinalgTransforms.cpp,72,// TODO: This is not used - delete.
mlir,./llvm-project/mlir/test/lib/Dialect/Test/TestPatterns.cpp,751,// TODO: Expand to regions.
mlir,./llvm-project/mlir/test/lib/Dialect/Test/TestOpDefs.cpp,1021,// TODO: We should be able to only define either inferReturnType or
mlir,./llvm-project/mlir/test/lib/Dialect/Test/TestOpDefs.cpp,1042,// TODO: Add helper to make this more concise to write.
mlir,./llvm-project/mlir/test/lib/Dialect/SCF/TestSCFUtils.cpp,163,// TODO: Index can be out-of-bounds if ops of the loop body disappear
mlir,./llvm-project/mlir/test/lib/Dialect/LLVM/TestLowerToLLVM.cpp,47,// TODO: it is feasible to scope lowering at arbitrary level and introduce
mlir,./llvm-project/mlir/test/lib/Dialect/LLVM/TestLowerToLLVM.cpp,64,// TODO: add more options on a per-need basis.
mlir,./llvm-project/mlir/test/lib/Dialect/Arith/TestEmulateWideInt.cpp,59,// TODO: Consider extending `arith.bitcast` to support scalar-to-1D-vector
mlir,./llvm-project/mlir/test/lib/Dialect/Func/TestDecomposeCallGraphTypes.cpp,73,"// TODO: We only need the *number* of nested types, not the types itself."
mlir,./llvm-project/mlir/include/mlir-c/ExecutionEngine.h,44,/// TODO: figure out other options.
mlir,./llvm-project/mlir/include/mlir-c/IR.h,494,// TODO: This should be expanded to handle location & resouce map.
mlir,./llvm-project/mlir/include/mlir-c/IR.h,500,// TODO: This should be expanded to handle location & resouce map.
mlir,./llvm-project/mlir/include/mlir-c/BuiltinAttributes.h,106,"// TODO: add support for APFloat and APInt to LLVM IR C API, then expose the"
mlir,./llvm-project/mlir/include/mlir-c/BuiltinAttributes.h,135,"// TODO: add support for APFloat and APInt to LLVM IR C API, then expose the"
mlir,./llvm-project/mlir/include/mlir-c/BuiltinAttributes.h,412,// TODO: decide on the interface and add support for complex elements.
mlir,./llvm-project/mlir/include/mlir-c/BuiltinAttributes.h,413,"// TODO: add support for APFloat and APInt to LLVM IR C API, then expose the"
mlir,./llvm-project/mlir/include/mlir/Tools/ParseUtilities.h,30,// TODO: Move implicit module logic out of 'parseSourceFile' and into here.
mlir,./llvm-project/mlir/include/mlir/Analysis/SliceAnalysis.h,34,// TODO: Remove this alias once downstream users are updated.
mlir,./llvm-project/mlir/include/mlir/Analysis/SliceAnalysis.h,39,// TODO: Remove this alias once downstream users are updated.
mlir,./llvm-project/mlir/include/mlir/Analysis/SliceAnalysis.h,52,/// TODO: this should default to `false` after users have been updated.
mlir,./llvm-project/mlir/include/mlir/Analysis/DataFlowFramework.h,324,/// TODO: Optimize the internal implementation of the solver.
mlir,./llvm-project/mlir/include/mlir/Analysis/Presburger/IntegerRelation.h,509,// TODO: deal with integer exactness when necessary - can return a value to
mlir,./llvm-project/mlir/include/mlir/Analysis/Presburger/PWMAFunction.h,219,/// TODO: Support division in pieces.
mlir,./llvm-project/mlir/include/mlir/Analysis/Presburger/PWMAFunction.h,239,/// TODO: Remove this constraint of returning disjoint set.
mlir,./llvm-project/mlir/include/mlir/Pass/PassOptions.h,182,// TODO: We should upstream the methods in GenericOptionParser to avoid
mlir,./llvm-project/mlir/include/mlir/IR/Matchers.h,492,// TODO: handle other cases
mlir,./llvm-project/mlir/include/mlir/IR/AffineMap.h,378,/// TODO: Remove `allowZeroInResults` when constant zero result expressions
mlir,./llvm-project/mlir/include/mlir/IR/PatternMatch.h,930,// TODO: These are soft deprecated in favor of the 'add' methods above.
mlir,./llvm-project/mlir/include/mlir/IR/PatternMatch.h,1005,// TODO: Add the provided labels to the PDL pattern when PDL supports
mlir,./llvm-project/mlir/include/mlir/IR/Block.h,158,"/// TODO: This is very specific functionality that should live somewhere else,"
mlir,./llvm-project/mlir/include/mlir/IR/OpDefinition.h,1249,"// TODO: We should verify that the operation can always be folded, but this"
mlir,./llvm-project/mlir/include/mlir/IR/OpDefinition.h,1372,"// TODO: Right now, the operands of an operation are either all normalizable,"
mlir,./llvm-project/mlir/include/mlir/IR/OpDefinition.h,1397,"/// TODO: Avoid hardcoding vector/tensor, and generalize this trait to a new"
mlir,./llvm-project/mlir/include/mlir/IR/OperationSupport.h,847,// TODO: expand to handle case where values appended are in order & after
mlir,./llvm-project/mlir/include/mlir/IR/Builders.h,399,// TODO: check that insertPoint is in this rather than some other block.
mlir,./llvm-project/mlir/include/mlir/IR/Visitors.h,141,// TODO: This walk should be iterative over the operations.
mlir,./llvm-project/mlir/include/mlir/IR/Visitors.h,233,// TODO: This walk should be iterative over the operations.
mlir,./llvm-project/mlir/include/mlir/Target/LLVMIR/TypeToLLVM.h,47,// TODO: this should be removed when MLIR has proper data layout.
mlir,./llvm-project/mlir/include/mlir/Target/LLVMIR/Dialect/All.h,60,/// TODO: Remove this function when a safe dialect interface registration
mlir,./llvm-project/mlir/include/mlir/ExecutionEngine/SparseTensor/Storage.h,625,// TODO: needs much fine-tuning based on actual sparsity; currently
mlir,./llvm-project/mlir/include/mlir/Transforms/GreedyPatternRewriteDriver.h,181,/// FIXME: Remove this once transition to above is completed.
mlir,./llvm-project/mlir/include/mlir/Transforms/GreedyPatternRewriteDriver.h,233,/// FIXME: Remove this once transition to above is complieted.
mlir,./llvm-project/mlir/include/mlir/Transforms/GreedyPatternRewriteDriver.h,278,/// FIXME: Remove this once transition to above is complieted.
mlir,./llvm-project/mlir/include/mlir/Transforms/ControlFlowSinkUtils.h,27,"/// TODO: For the moment, this is a *simple* control-flow sink, i.e., no"
mlir,./llvm-project/mlir/include/mlir/Support/TypeID.h,198,/// TODO: The use of the type name is only necessary when building in the
mlir,./llvm-project/mlir/include/mlir/Support/LogicalResult.h,14,"// TODO: This header is a stop-gap to avoid breaking downstream, and is to be"
mlir,./llvm-project/mlir/include/mlir/Conversion/ControlFlowToSCF/ControlFlowToSCF.h,64,/// TODO: This can be made independent of the `func` dialect once the UB
mlir,./llvm-project/mlir/include/mlir/Conversion/LLVMCommon/LoweringOptions.h,55,// TODO: this should be replaced by MLIR data layout when one exists.
mlir,./llvm-project/mlir/include/mlir/Conversion/LLVMCommon/MemRefBuilder.h,200,/// TODO: The following accessors don't take alignment rules between elements
